id_left,title_left,category_left,description_left,id_right,title_right,category_right,description_right
17303987," ""Apple iPad Pro 9.7 (128GB, Wi-Fi, Space Grey)""@en",Computers_and_Accessories,"""	

This device is a network unlocked, GSM international model. It may differ slightly from local models and will not be compatible with CDMA networks. Contact your carrier to ensure compatibility. We have no affiliation with the manufacturer.

	With just a touch, swipe or jot, you can write, email, surf, scan, render, design, redesign and more. Simply put, iPad Pro puts incredible power that leaps past most portable PCs at your fingertips.

	
		Double the graphics performance of iPad Air 2
		Breathtaking 9.7-inch display boasting up to 25 per cent greater colour saturation than previous iPad models
		Brilliant performance with the A9X chip that gives you the power to create in whole new ways
		12-megapixel iSight camera captures stunning images with 50 per cent higher resolution than any other iPad
		Capture, edit and present seamlessly on one device
		Open, markup and design documents in Microsoft Office
		Writing on or marking up documents is as natural and quick as writing on a sheet of paper using the Apple Pencil
		Unbelievably thin and lightweight – weighing less than 500 grams
	""@en ",10033656," ""Apple iPad Pro 10.5"" (64GB, Wi-Fi, Space Grey)""@en",Computers_and_Accessories,"""	

	Offering unrivalled power and a breathtaking 10.5” Retina display to match, the iPad Pro is the perfect choice for all users.

	
		Brilliant 10.5” Retina display
		A10X Fusion chip rivalling the performance of most PCs
		Battery life of up to 10 hours
		Weighing in at less than 500 grams
	

	The iPad Pro is back. With a massive 64GB of storage at your fingertips, the iPad Pro allows you to watch your favourite movies and TV shows, play games, display and edit images and work more efficiently than ever before, all while being treated to Apple’s stunning Retina display, offering a seamless experience.

	Boasting the cutting edge A10X Fusion chip, the iPad Pro is able to provide performance that is able to rival and even surpass many computers. Equipped with a 12-megapixel rear-facing camera and a 7-megapixel front-facing camera, every image you capture with the iPad Pro will be a stunning masterpiece.

	Weighing less than 500 grams, the iPad Pro is convenient to carry around wherever you go, putting the ultimate power at your fingertips.""@en "
17273016," ""HP, 672631-B21, 16GB (1x16GB) Dual Rank""@en 672631-B21 ""HP",Computers_and_Accessories,"""HP, 672631-B21, 16GB (1x16GB) Dual Rank""@en ",5090469," ""672631-B21 HP 16GB (1x16GB) SDRAM DIMM"" ""Null""",Computers_and_Accessories," ""Description:HP 16GB (1x16GB) Dual Rank x4 PC3-12800R(DDR3-1600) Registered CAS-11 Memory KitPart Number(s) Option Part# 672631-B21 HP SmartBuy 672631-S21 Spare 684031-001 Assembly 672612-081"""
17273016," ""HP, 672631-B21, 16GB (1x16GB) Dual Rank""@en 672631-B21 ""HP",Computers_and_Accessories,"""HP, 672631-B21, 16GB (1x16GB) Dual Rank""@en ",-50904690," ""672631 HP 16 (1x16GB) SDRAM DIMM"" ""Null""",Computers_and_Accessories," ""Description:HP 16 (1x16) Dual Rank x4 PC3-12800R(DDR3-1600) Registered CAS-11 Memory KitPart Number(s) Option Part# 672631 HP SmartBuy 672631-S21 Spare 684031-001 Assembly 672612-081"""
17206397," ""Lenovo ThinkPad Yoga 11e 20D9 - 11.6"" Celeron N2940 8 GB RAM 64 SS"" "" Lenovo SS 20D90029US Convertible Tablet PCs CDW.com",Computers_and_Accessories,"""The ThinkPad Yoga 11e devices offer students a system that can adapt to their needs based on the application or the content they are working with. The ThinkPad Yoga 11e devices have an IPS wide viewing angle touchscreen displays. Each device is powered by an Intel processor - fast boot times mean that classes can begin quickly without delay, and all day-long battery life allow students to breeze through classes without switching to alternative power. Top cover LEDs indicate wireless connectivity, laptop power or sleep mode to help teachers ensure consistent student activity. On the ThinkPad Yoga 11e, Yoga Modes in Lenovo Settings recognizes when the user switches modes and allows apps to adapt for the best experience. The ThinkPad Yoga 11e makes it possible for any school district with an internet connection to deploy a 1:1 computing program."" ",4860966," ""Lenovo ThinkPad Yoga 11e - 11.6"" Celeron N3160 8 GB RAM 128 SSD"" "" Lenovo SSD 20GA001EUS Notebook Computers CDW.com",Computers_and_Accessories,"""The ThinkPad Yoga 11e devices offer students a system that can adapt to their needs based on the application or the content they are working with. The ThinkPad Yoga 11e devices have an IPS wide viewing angle touchscreen displays. Each device is powered by an Intel processor - fast boot times mean that classes can begin quickly without delay, and all day-long battery life allow students to breeze through classes without switching to alternative power. Top cover LEDs indicate wireless connectivity, laptop power or sleep mode to help teachers ensure consistent student activity. On the ThinkPad Yoga 11e, Yoga Modes in Lenovo Settings recognizes when the user switches modes and allows apps to adapt for the best experience. The ThinkPad Yoga 11e makes it possible for any school district with an internet connection to deploy a 1:1 computing program."" "
17184967," ""Gigabyte Radeon R9 270X, 2GB"" 2GB - PowerPlanetOnline"" ""Comprar Gigabyte 270X",Computers_and_Accessories,,9793914," ""Gigabyte Radeon R9 280X, 3GB"" 3GB - PowerPlanetOnline"" ""Comprar Gigabyte 280X",Computers_and_Accessories,
17146489," ""Corsair Vengeance RGB 32GB (4x8GB) DDR4 PC4-21300 2666MHz Quad Channel Memory Kit (CMR32GX4M4A2666C1""@en ""▷ Corsair Qu… | OcUK""@en",Computers_and_Accessories,"""2666MHz RAM Speed, CAS 16-18-18-35 Timings, 1.2 VDIMM, Lifetime Warranty with Corsair.""@en ",6256265," ""Corsair Vengeance 32GB (4x8GB) DDR4 PC4-21300C16 2666MHz Quad Channel Kit - Black (CMK32GX4M4A2666C1""@en ""▷ Corsair Qua… | OcUK""@en",Computers_and_Accessories,"""2666MHz RAM Speed, CAS 16-18-18-35 Timings, 1.20-1.25v VDIMM, Lifetime Warranty with OcUK.""@en "
17146489," ""Corsair Vengeance RGB 32GB (4x8GB) DDR4 PC4-21300 2666MHz Quad Channel Memory Kit (CMR32GX4M4A2666C1""@en ""▷ Corsair Qu… | OcUK""@en",Computers_and_Accessories,"""2666MHz RAM Speed, CAS 16-18-18-35 Timings, 1.2 VDIMM, Lifetime Warranty with Corsair.""@en ",42489," ""Corsair Vengeance RGB CMR32GX4M4A2666C16 - Prijzen ""@NL Tweakers""@NL",Computers_and_Accessories,
17125608," ""ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA"", ""Null"" ""New ST1000NM0033 SATA 10 Pack Wholesale Price ST1000NM0033-10Pack""",Computers_and_Accessories,"""Description:10 x Seagate Constellation ES.3 1-TB Hot-Plug Serial ATA (SATA) 6.0Gb/s 7200RPM 3.5-inch form factor Single Port 128MB Hard DrivePart Number(s)
Seagate Model# ST1000NM0033"" ",3600215," ""ST2000NM0011 Seagate 2-TB 7.2K 3.5 6G SP SATA"", ""Null"" ""New ST2000NM0011 SATA 5 Pack Wholesale Price ST2000NM0011-5Pack""",Computers_and_Accessories,"""Description:5 x Seagate Constellation ES 2-TB Hot-Plug Serial ATA (SATA) 6.0Gb/s 7200RPM 3.5-inch form factor Single Port 64MB Hard DrivePart Number(s)
Manufacturer Part# ST2000NM0011"" "
17112927," ""300682-B21 HP 4GB (2x2GB) 266MHz SDRAM Kit"", ""Null"" ""New 300682-B21 Kit Wholesale Price 300682-B21""",Computers_and_Accessories,"""Description:Genuine HPE 4GB (2x2GB) Registered 266MHzDDR PC2100 ECC SDRAM Memory KitPart Number(s)
Option Part# 300682-B21 (2 modules per Kit)
Spare Part# 300702-001 (2 modules per Kit)
Assembly Part# 261586-051 (2 modules per Kit)"" ",15098149," ""497763-B21 HP 2GB (2x1GB) PC2-6400 SDRAM Kit"", ""Null"" ""New 497763-B21 Kit Wholesale Price 497763-B21""",Computers_and_Accessories,"""Description:Genuine HPE 2GB (2x1GB) Registered PC2-6400Single-Rank SDRAM Memory KitPart Number(s)
Option Part# 497763-B21 (2 x 1GB)
Assembly Part# 499275-061 (1 x 1GB)
"" "
17107459," ""Fujitsu LIFEBOOK A532""",Computers_and_Accessories,"""Manufacturer Code: VFY:A5320M3501DEManufacturer: FujitsuIntel Core i5-3210M Processor (3M Cache, up to 3.10 GHz), Intel HM76, 39.624 cm (15.6 "") 1366 x 768 TFT (HD), 4GB DDR3 1600MHz, 500GB 2.5"" SATA HDD, DVD Super Multi, Gigabit Ethernet, WLAN 802.11 a/b/g/n, Bluetooth v4.0 + EDR, WebCam, Windows 8"" ",9844540," ""Fujitsu LIFEBOOK A532""",Computers_and_Accessories,"""Codice Produttore: VFY:A5320M3501DEProduttore: Fujitsu"" "
17107459," ""Fujitsu LIFEBOOK A532""",Computers_and_Accessories,"""Manufacturer Code: VFY:A5320M3501DEManufacturer: FujitsuIntel Core i5-3210M Processor (3M Cache, up to 3.10 GHz), Intel HM76, 39.624 cm (15.6 "") 1366 x 768 TFT (HD), 4GB DDR3 1600MHz, 500GB 2.5"" SATA HDD, DVD Super Multi, Gigabit Ethernet, WLAN 802.11 a/b/g/n, Bluetooth v4.0 + EDR, WebCam, Windows 8"" ",15998728," ""Fujitsu LIFEBOOK A512""",Computers_and_Accessories,"""EAN Code: 4053026770378Manufacturer Code: VFY:A5120M32B5DEManufacturer: FujitsuIntel Pentium 2020M, Intel HM75, 4 GB DDR3, 500 GB, SATA, 39.624 cm (15.6 "") LED, 1366 x 768, 200cd/m², 300:1, LAN, USB 2.0 x 3, VGA, HDMI, Bluetooth 4.0 + EDR,"" "
17086638," ""Acer Aspire E1-522-12506G50Dnkk - Specificaties ""@NL Tweakers""@NL",Computers_and_Accessories,,5669626," ""Acer Chromebook C710 B847Cii - Specificaties ""@NL Tweakers""@NL",Computers_and_Accessories,
16966971," ""Corsair Vengeance Pro CMY16GX3M2C1600C9R - Prijzen ""@NL Tweakers""@NL",Computers_and_Accessories,,14757425," "" Corsair Vengeance Pro Series 16GB (2x8GB) 1.35V DDR3L DRAM 1600MHz C9 Memory Kit""",Computers_and_Accessories,
16954685," ""Lenovo ThinkPad L460 20FU - 14"" Core i3 6100U 4 GB RAM 256 SSD"" "" Lenovo SSD 20FU003PUS Notebook Computers CDW.com",Computers_and_Accessories,"""With memory, you can run multiple high-end software applications without stalling your PC. Visuals look great on the ThinkPad L460, thanks to integrated Intel HD graphics. Whether you're creating presentations, writing reports, or kicking back with a movie, the L460 fits the bill.At just 0.96"" thin and weighing in at as little as 1.9 kg, the L460 is a great choice for on-the-go professionals. But, the L460 is also durable. It meets 12 US military-spec tests for ruggedness, durability, and quality. In addition, innovative roll-cage technology and glass-fiber reinforced plastic add extra strength and rigidity."" ",8636232," ""Lenovo ThinkPad L460 20FU - 14"" Core i5 6300U 4 GB RAM 192 SSD"" "" Lenovo SSD 20FU002BUS Notebook Computers CDW.com",Computers_and_Accessories,"""With memory, you can run multiple high-end software applications without stalling your PC. Visuals look great on the ThinkPad L460, thanks to integrated Intel HD graphics. Whether you're creating presentations, writing reports, or kicking back with a movie, the L460 fits the bill.At just 0.96"" thin and weighing in at as little as 1.9 kg, the L460 is a great choice for on-the-go professionals. But, the L460 is also durable. It meets 12 US military-spec tests for ruggedness, durability, and quality. In addition, innovative roll-cage technology and glass-fiber reinforced plastic add extra strength and rigidity."" "
16931204," ""Gigabyte GeForce GTX 1070 Mini ITX OC - graphics card GF 8 GB"" "" Gigabyte GB GV-N1070IXOC-8GD Video Cards CDWG.com",Computers_and_Accessories,"""The GIGABYTE custom-designed cooling system features a 90mm fan, 3 pure copper composite heat-pipes, unique blade fan design, heat pipes direct touch technology together delivering an effective heat dissipation capacity for higher performance at lower temperatures.The airflow is split by the triangle fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the air flow by 23% over traditional fans.The semi-passive fans will remain off when the GPU is under a set loading or temperature for low power gaming. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.The composite heat-pipes combines both thermal conductivity and phase transition for efficiently managing the transfer of heat between two solid interfaces which increases 29% of cooling capacity."" ",5709653," ""GIGABYTE GeForce GTX 1060 1771 MHz 3GB 8008 GDDR5 PCI-E 3.0 DVI/HDMI/3XDP Mini-ITX Video Card"" ""Gigabyte Card - NCIX""",Computers_and_Accessories,
16924375," ""Western Digital Red 2 TB Internal HDD"" "" Western HDD - WD20EFRX Desktop Hard Drives CDW.com",Computers_and_Accessories,"""WD's exclusive NASware technology, built into every WD Red hard drive, improves NAS storage performance by reducing common hard drive concerns in NAS systems including concerns for things like compatibility, integration, upgradeability, reliability and cost of ownership that are experienced with a hard drive designed for desktop computers."" ",11872592," ""Western Digital WD60EFRX 6TB SATA 64MB 3.5"" HD Red""",Computers_and_Accessories,"""


Manufacturer:
   


Western Digital Corp.






Part Number:
   


WD60EFRX






Condition:
   


Refurbished






"" "
16916173," ""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Lenovo B50-10 (80QR0003GE) Neuware (OVP ge�ffnet) | ARLT Computer",Computers_and_Accessories,,17557363," ""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Acer Notebooks: Ausgezeichnete Modelle f�rs Gaming",Computers_and_Accessories,"""
												                                            Intel Pentium N4200 (4x 1,1GHz), 4GB RAM, 500GB HDD, Intel HD Graphics, Windows 10 Home 64-Bit
                                
														""@de "
16916173," ""Acer Aspire ES1-132-P194 - Business Notebook ""@de "" Lenovo B50-10 (80QR0003GE) Neuware (OVP ge�ffnet) | ARLT Computer",Computers_and_Accessories,,-175573630," ""Acer  ES1-132-P19 - Busin Notebook ""@de "" Acer Notebooks: Ausgezeichnete Modelle f�rs Gaming",Computers_and_Accessories,"""
												                                            Intel Pentium N4200 (4x 1,1GHz), AM, 500GB HDD, Intel HD Graphics, Windows 10 Home 64-Bit
                                
														""@de "
16900900," ""Seagate 2TB 3.5"" SATA3 BarraCuda HDD/Hard Drive ST2000DM006""@en ST2000DM006 LN74291 | SCAN UK""@en",Computers_and_Accessories,"""2TB Seagate ST2000DM006 BarraCuda, 3.5"" HDD, SATA III - 6Gb/s, 7200rpm, 64MB Cache, 9.5ms, NCQ, OEM                      ""@en ",13479382," ""Seagate Barracuda 2TB SATA 3 Internal Hard Drive/HDD ST2000DM001""@en ST2000DM001 LN42857 | SCAN UK""@en",Computers_and_Accessories,"""2TB Seagate ST2000DM001 BarraCuda, 7200.14, SATA III 6GB/s, 7200rpm, 64MB Cache, 8ms, OEM, NCQ              ""@en "
16886619," ""Seagate 4TB BarraCuda SATA 6Gb s 3.5"" Internal Hard Drive""@en Drive (ST4000DM004)""@en",Computers_and_Accessories,,7083342," ""Seagate BarraCuda 4TB 5900RPM SATA 6Gb/s 256MB Cache HDD - OEM (ST4000DM004)""@en ""▷ Seagate O… | OcUK""@en",Computers_and_Accessories,"""Part of the Compute Guardian Range, 4TB Capacity, 3.5 inch, SATA 6Gb/s Interface, 5900RPM Spin Speed, 256MB Cache, 2 Year Warranty""@en "
16886619," ""Seagate 4TB BarraCuda SATA 6Gb s 3.5"" Internal Hard Drive""@en Drive (ST4000DM004)""@en",Computers_and_Accessories,,-7083342," ""Seagate BarraCuda 4 TB 5900RPM SATA 6Gb/s 256MB Cache HDD - OEM (ST40000 DM004)""@en ""▷ Seagate O… | OcUK""@en",Computers_and_Accessories,"""Part of the Compute Guardian Range, 4TB Capacity, 3.5 inch, SATA 6Gb/s Interface, 5900RPM Spin Speed, 256MB Cache, 2 Year Warranty""@en "
16860344," ""Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor"" ""Product data Intel GHz Cache processor processors (BX80532KE2667D)""",Computers_and_Accessories,"""
                                    Long product name Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor
                    :
                    The short editorial description of Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor
                    
                    Intel® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB
                            "", ""
                More>>>
                
                
                                    
                        
                             Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor:
                            The official marketing text of Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor as supplied by the manufacturer

                            This processor uses a physical signaling scheme of quad pumping the data transfers over a 133-MHz clocked system bus and a buffering scheme allowing for sustained 533-MHz data transfers.

                        
                    
                                                
                                            
                            Short summary description Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor:
                            This short summary of the Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor data-sheet is auto-generated and uses the product title and the first six key specs.
                            Intel Intel® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB, Intel® Xeon®, 2.66 GHz, Server/workstation, 130 nm, 533 MHz, 0.512 MB
                        
                                                                
                            Long summary description Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor :
                            Intel Intel® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB. Processor family: Intel® Xeon®, Processor frequency: 2.66 GHz, Component for: Server/workstation. Thermal Design Power (TDP): 72 W, Number of Processing Die Transistors: 55 M, Processing Die size: 131 mm²
                            This is an auto-generated long summary of Intel ® Xeon® Processor 2.66 GHz, 512K Cache, 533 MHz FSB 2.66GHz 0.512MB L2 Box processor based on the first three specs of the first five spec groups.


                        
                                    
            "" ",14334319," ""Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor"" ""Product data Intel GHz Cache processor processors (BX80532KE2800DU)""",Computers_and_Accessories,"""
                More>>>
                
                
                                    
                        
                             Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor:
                            The official marketing text of Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor as supplied by the manufacturer

                            The Intel Xeon Processor offers innovative technology to meet the requirements of current and future High Density Rack Mount (HDRM) server environments. The boxed processor is now available with a high quality Intel-designed thermal solution engineered specifically for the unique cooling requirements of 1U HDRM servers. The Intel Xeon processor features the Intel NetBurst microarchitecture, which enables higher operating frequencies, a new 533 MHz system bus, and an impressive 512KB integrated level 2 Advanced Transfer Cache. By using processor resources that would otherwise have been idle, the Intel Xeon processors groundbreaking Hyper-Threading Technology goes beyond gigahertz (processor core frequency) to deliver performance boosts for numerous multithreaded applications and multitasking usages and workloads. Significant platform enhancements, performance, and value make now the ideal time for your customers to upgrade their front-end infrastructure from older systems and increase their business competitive advantage.

                        
                    
                                                
                                            
                            Short summary description Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor:
                            This short summary of the Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor data-sheet is auto-generated and uses the product title and the first six key specs.
                            Intel Intel® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB, Intel® Xeon®, 2.8 GHz, Server/workstation, 130 nm, 533 MHz, 0.512 MB
                        
                                                                
                            Long summary description Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor :
                            Intel Intel® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB. Processor family: Intel® Xeon®, Processor frequency: 2.8 GHz, Component for: Server/workstation. Thermal Design Power (TDP): 74 W, Number of Processing Die Transistors: 55 M, Processing Die size: 131 mm²
                            This is an auto-generated long summary of Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor based on the first three specs of the first five spec groups.


                        
                                    
            "", ""
                                    Long product name Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor
                    :
                    The short editorial description of Intel ® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB 2.8GHz 0.512MB L2 processor
                    
                    Intel® Xeon® Processor 2.80 GHz, 512K Cache, 533 MHz FSB
                            "" "
